SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
512175,VAMA INDS   ,X ,Q,14.45,14.48,13.00,13.00,13.00,13.25,25,5432,72801.00,
512179,SUNTECK REAL,A ,Q,430.55,431.85,411.60,416.25,411.60,428.40,243,35117,14784346.00,
512229,VERITAS     ,XT,Q,57.20,57.20,57.20,57.20,57.20,58.35,1,200,11440.00,
512237,JAI CORP LTD,A ,Q,87.80,88.45,83.70,84.30,84.50,87.25,744,76114,6538467.00,
512247,ASHIRWAD CAP,X ,Q,3.40,3.40,3.17,3.22,3.22,3.24,61,86224,278922.00,
512257,SVARTCORP   ,X ,Q,3.44,3.44,3.31,3.39,3.39,3.30,9,3000,10057.00,
512267,MEDIA MATRIX,X ,Q,4.49,4.49,4.07,4.43,4.44,4.28,4,3002,12758.00,
512289,SHIRPUR GOLD,B ,Q,16.25,16.32,15.20,16.32,16.32,15.55,50,8513,138570.00,
512296,BHAGYA INL  ,B ,Q,21.50,21.50,21.00,21.00,21.00,21.15,4,365,7774.00,
512393,SHARDUL SECU,X ,Q,32.30,32.30,32.30,32.30,32.30,33.95,2,102,3294.00,
512437,APOLLO FIN I,X ,Q,44.60,44.60,42.40,42.45,42.40,42.50,12,1435,60935.00,
512443,GANONPRO    ,X ,Q,10.95,10.95,10.95,10.95,10.95,11.52,1,5,54.00,
512455,LLOYDS MET E,X ,Q,9.00,9.00,8.50,8.70,8.84,8.71,32,47715,414447.00,
512493,GARNET INTL ,X ,Q,26.50,27.00,26.00,26.00,26.00,27.25,6,10105,272757.00,
512519,DONEAR IND. ,B ,Q,22.85,26.00,22.60,23.55,23.30,23.95,37,4055,96369.00,
512527,SUPER SAL IN,X ,Q,325.00,325.00,300.00,305.45,305.00,310.00,18,208,64034.00,
512529,SEQUENT     ,B ,Q,70.45,71.30,69.35,69.95,70.50,70.25,351,63735,4503848.00,
512531,STC INDIA   ,B ,Q,100.85,101.85,98.00,100.10,99.60,98.80,322,18221,1835434.00,
512553,ZENITH EXP. ,B ,Q,44.30,44.30,41.50,41.50,41.50,43.15,3,150,6365.00,
512559,KOHINORFOODS,B ,Q,15.45,16.00,14.75,15.60,15.70,15.80,54,8666,135016.00,
512573,AVANTI FEEDS,A ,Q,324.00,326.75,317.15,318.95,318.95,322.35,517,14105,4532274.00,
512599,ADANI ENTER ,A ,Q,132.90,132.90,127.70,129.30,129.30,129.95,1768,390520,50548587.00,
512608,BHANDARI HOS,B ,Q,1.61,1.61,1.53,1.54,1.54,1.61,25,13137,20244.00,
512626,ORBIT EXPORT,B ,Q,110.00,110.00,109.75,109.75,109.75,109.05,6,1600,175975.00,
512634,SAVERA IND  ,X ,Q,57.90,57.95,57.85,57.90,57.90,48.50,4,30,1737.00,
513005,VBC FERRO   ,XT,Q,27.50,27.50,27.50,27.50,27.50,28.90,2,3,82.00,
513010,TATA SPONGE ,B ,Q,483.05,489.40,472.20,480.85,478.55,482.05,475,6437,3069795.00,
513023,NAV BHAR VEN,A ,Q,94.50,94.50,90.50,90.55,90.55,94.20,81,3496,325435.00,
513043,REMI EDEL   ,X ,Q,25.15,26.00,25.15,26.00,26.00,25.15,2,22,555.00,
513059,G.S.AUTO INT,X ,Q,5.00,5.00,5.00,5.00,5.00,5.00,2,328,1640.00,
513097,SHIV.BIMETAL,X ,Q,95.00,95.00,91.50,91.55,91.55,94.40,86,10602,983942.00,
513108,GANDHI SP.TU,B ,Q,326.00,335.00,326.00,335.00,335.00,326.20,2,2,661.00,
513117,AMFORGE IND.,X ,Q,0.78,0.78,0.78,0.78,0.78,0.75,1,100,78.00,
513121,ORICON ENT  ,B ,Q,19.45,19.45,19.10,19.15,19.15,19.10,40,5066,97269.00,
513142,BALASORE    ,X ,Q,11.50,12.15,11.25,11.40,11.30,11.70,90,13954,161308.00,
513149,ACROW INDIA ,X ,Q,118.20,118.20,118.20,118.20,118.20,112.60,1,2,236.00,
513179,NAT STL AGRO,T ,Q,2.82,2.82,2.82,2.82,2.82,2.90,2,1050,2961.00,
513216,UTTAM GALVA ,B ,Q,7.96,7.99,7.75,7.82,7.81,7.78,31,5353,42130.00,
513228,PENNAR STEEL,B ,Q,29.40,29.40,28.35,28.40,28.40,29.40,27,999,28723.00,
513262,ST.STR.WHEEL,B ,Q,780.20,790.25,772.85,786.70,789.20,786.50,62,598,469535.00,
513269,MAN IND.(I) ,B ,Q,44.00,45.05,41.25,43.65,43.35,44.95,112,11031,486441.00,
513307,SYNTHIKO FOI,XT,Q,22.85,22.85,22.85,22.85,22.85,21.80,1,1,22.00,
513335,METALFORGE  ,T ,Q,6.60,6.60,6.60,6.60,6.60,6.94,14,12470,82302.00,
513343,GRAND FOUND ,T ,Q,1.37,1.37,1.37,1.37,1.37,1.31,3,1300,1781.00,
513349,AJMERA      ,B ,Q,135.65,136.00,131.25,132.50,131.55,135.20,101,2851,379643.00,
513353,COCHIN MIN. ,X ,Q,162.35,172.25,162.35,168.10,168.10,172.75,15,345,57554.00,
513361,ISW LTD     ,X ,Q,0.61,0.61,0.57,0.59,0.59,0.59,13,12752,7506.00,
513369,RAJKUMAR FRG,X ,Q,28.25,29.65,28.00,29.40,29.40,28.25,11,3991,117279.00,
513375,CARBORUNDUM ,A ,Q,338.00,342.70,330.20,335.25,335.30,338.15,173,1585,532965.00,
513377,MINERAL&METL,A ,Q,20.80,20.80,20.45,20.50,20.65,20.25,175,48809,1002918.00,
513414,SMPL        ,T ,Q,0.32,0.32,0.32,0.32,0.32,0.31,1,1,0.00,
513418,SMFIL       ,Z ,Q,0.33,0.33,0.33,0.33,0.33,0.34,3,800,264.00,
513434,TATA METALIK,A ,Q,556.05,556.60,553.90,555.95,556.40,554.65,73,407,226354.00,
513436,SHAH ALLOYS ,B ,Q,9.66,11.53,9.66,11.53,11.53,10.95,5,247,2528.00,
513446,MONNETISPA  ,B ,Q,18.50,18.50,17.10,17.40,17.40,17.15,166,50975,889683.00,
513456,KANISHK ST. ,XT,Q,7.55,7.55,7.55,7.55,7.55,7.55,2,938,7081.00,
513502,BARODA EXTR.,XT,Q,0.37,0.37,0.36,0.37,0.37,0.36,9,16212,5900.00,
513509,KALYANI FORG,T ,Q,201.20,209.80,201.10,209.80,209.80,210.00,4,111,22399.00,
513511,PANCH.STEEL ,X ,Q,28.00,28.90,25.70,26.05,26.05,27.90,15,3401,90373.00,
513517,STEELCAST   ,X ,Q,134.45,134.45,121.30,128.55,128.00,133.65,32,1986,254080.00,
513519,PITTIENG    ,B ,Q,43.60,47.50,38.55,39.65,39.65,44.35,223,23217,933142.00,
513534,VARDHMAN IND,XT,Q,1.50,1.64,1.50,1.51,1.64,1.57,6,2411,3756.00,
513544,MARDIA SAMYG,Z ,Q,2.01,2.01,2.01,2.01,2.01,2.01,1,1,2.00,
513554,MAHA STEEL  ,T ,Q,140.00,146.50,140.00,145.50,146.50,144.80,8,1620,228168.00,
513558,REAL STRIPS ,X ,Q,15.21,15.21,15.21,15.21,15.21,14.49,1,1,15.00,
513566,NOVA IRON&ST,XT,Q,7.60,7.60,7.60,7.60,7.60,7.60,1,2,15.00,
513599,HIND.COPPER ,A ,Q,34.05,34.50,33.25,33.45,33.70,34.05,262,40434,1361922.00,
513605,SRIPIPES    ,B ,Q,178.00,184.55,176.95,180.05,181.90,173.85,386,24225,4357155.00,
513642,AXEL POLYMER,XT,Q,12.50,12.50,12.50,12.50,12.50,12.50,1,100,1250.00,
513683,NLCINDIA    ,A ,Q,60.80,61.10,58.40,58.90,59.10,60.75,286,36778,2187130.00,
513691,JMT AUTO LTD,T ,Q,1.81,1.84,1.81,1.84,1.84,1.76,4,1875,3448.00,
513699,SOLID STONE ,X ,Q,31.85,31.85,31.85,31.85,31.85,32.45,1,25,796.00,
513709,SHILP GRAVUR,X ,Q,76.50,82.90,76.50,77.30,77.00,79.95,25,804,63049.00,
513713,WHITEORG    ,X ,Q,8.82,9.10,8.65,9.00,9.00,8.92,59,11243,99499.00,
513721,MFSINTRCRP  ,P ,Q,10.25,10.25,10.25,10.25,10.25,10.78,2,200,2050.00,
513729,ARO GRANITE ,B ,Q,37.30,40.00,36.55,36.55,36.55,37.30,24,1047,39145.00,
514010,HIM.FIBRES  ,X ,Q,1.48,1.48,1.48,1.48,1.48,1.55,2,500,740.00,
514030,DEEPAK SPINN,X ,Q,88.00,88.00,87.15,87.15,87.15,87.00,5,252,22175.00,
514034,JBF IND.LTD ,B ,Q,10.30,10.30,9.79,9.79,9.79,10.30,31,6924,68885.00,
514036,LOY.TEX MILL,X ,Q,300.30,300.30,300.30,300.30,300.30,330.00,1,10,3003.00,
514043,HIMAT.SEIDE ,B ,Q,145.20,146.95,141.50,143.30,143.75,143.05,273,6488,935960.00,
514045,BSL LTD.    ,B ,Q,27.10,28.95,26.60,28.95,28.95,28.00,33,2683,72270.00,
514087,PBM POLYTEX ,X ,Q,63.75,63.75,60.90,62.00,62.00,61.50,7,1220,74521.00,
514138,SURYALATA SP,X ,Q,136.25,140.00,136.25,136.25,136.25,136.40,3,411,56748.00,
514140,SURYAVA SPIN,XT,Q,4.94,4.94,4.94,4.94,4.94,4.76,1,25,123.00,
514142,TT LTD.     ,B ,Q,41.15,41.15,39.85,40.25,39.85,39.20,26,955,38426.00,
514162,WELSPUN (I) ,A ,Q,54.05,54.20,53.25,53.50,53.35,53.95,431,22735,1223068.00,
514165,IND.ACRYLICS,X ,Q,12.99,12.99,12.25,12.30,12.30,12.55,65,38832,481086.00,
514167,GANESH ECOSP,B ,Q,251.00,256.90,251.00,255.00,256.90,255.50,10,251,63806.00,
514171,CEETA IND.  ,XT,Q,4.21,4.21,4.21,4.21,4.21,4.01,1,1,4.00,
514183,BLA ROS IND ,XT,Q,49.95,52.25,49.90,50.00,50.00,49.95,41,5637,285693.00,
514211,SUMEET INDUS,B ,Q,2.64,2.75,2.64,2.67,2.66,2.66,15,7128,19083.00,
514215,BINNY LTD.  ,X ,Q,103.00,104.00,101.00,102.30,104.00,105.05,9,266,27095.00,
514221,KLIFESTYLE  ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,16,2575,489.00,
514223,RAMGOPAL POL,XT,Q,1.31,1.31,1.31,1.31,1.31,1.31,1,9,11.00,
514234,SANGAM INDIA,B ,Q,43.10,43.10,40.90,41.00,41.00,42.55,15,522,21733.00,
514264,SEASONS TEXT,X ,Q,8.48,8.48,7.11,7.46,7.88,7.90,180,14494,111866.00,
514266,ZENITH FIBRE,X ,Q,51.50,54.85,51.00,54.80,54.80,54.95,11,145,7568.00,
514272,BHILWARA SP.,XT,Q,17.00,17.00,17.00,17.00,17.00,17.40,1,3,51.00,
514274,AARVEE DENIM,B ,Q,16.85,16.95,16.00,16.55,16.55,16.35,9,611,10045.00,
514280,SANRHEA TECH,XT,Q,19.70,19.70,19.70,19.70,19.70,20.70,2,100,1970.00,
514286,ASHIMA LTD. ,B ,Q,8.50,8.50,7.62,8.13,8.26,8.06,49,2748,21812.00,
514300,PIONEER EMB ,B ,Q,21.40,22.00,21.40,21.80,22.00,22.50,3,150,3267.00,
514302,VIPPY SPIN. ,X ,Q,39.90,39.90,39.90,39.90,39.90,37.00,1,3,119.00,
514316,RAGHUVIR SYN,XT,Q,138.55,138.55,138.55,138.55,138.55,145.80,4,606,83961.00,
514326,PATSPIN INDI,B ,Q,7.25,7.26,6.90,7.26,7.26,6.94,4,463,3252.00,
514330,OVERSEAS SYN,X ,Q,5.05,5.05,5.05,5.05,5.05,4.96,3,52,262.00,
514332,NEOINFRA    ,XT,Q,29.00,29.00,29.00,29.00,29.00,28.50,1,20,580.00,
514336,GENESIS     ,XT,Q,7.38,7.38,7.38,7.38,7.38,7.03,1,100,738.00,
514354,PREMIER POLY,B ,Q,22.00,22.20,21.65,22.00,22.00,21.70,5,335,7371.00,
514358,EVERLON SYN.,X ,Q,14.29,14.29,14.25,14.25,14.25,14.30,5,270,3853.00,
514394,AJIL        ,B ,Q,17.85,17.85,17.85,17.85,17.85,18.20,10,2422,43232.00,
514400,GARWARE SYN.,XT,Q,3.80,3.80,3.80,3.80,3.80,3.99,1,500,1900.00,
514412,SARUPINDUS  ,X ,Q,38.00,39.90,38.00,39.90,39.90,39.95,3,125,4797.00,
514418,MANORG      ,X ,Q,297.00,301.00,285.80,285.80,285.80,300.80,307,17816,5152959.00,
514428,HINDU.ADHESI,X ,Q,70.80,79.40,67.05,70.90,71.00,74.50,33,843,60152.00,
514442,SRI KPR IND ,X ,Q,15.10,15.10,15.10,15.10,15.10,14.40,2,44,664.00,
514450,MAHA.RUBTECH,X ,Q,34.00,37.85,34.00,37.85,37.85,35.15,2,2,71.00,
514486,POLYGENTA TE,XT,Q,0.80,0.88,0.80,0.88,0.88,0.84,2,35,30.00,
515030,ASAHI IN.GLA,A ,Q,201.80,203.05,200.00,200.50,200.50,206.75,78,4013,807378.00,
515037,MURD.CERAM  ,B ,Q,14.55,15.00,14.15,14.55,14.70,14.85,23,2609,38163.00,
515043,SAINT-GOBAIN,X ,Q,43.75,43.75,42.00,42.05,42.05,42.50,187,17681,748795.00,
515055,ANANTRAJ    ,B ,Q,28.35,28.35,27.60,27.70,27.70,27.85,56,9804,273450.00,
515093,MADHAV MARB.,B ,Q,28.00,29.00,26.60,28.00,28.05,28.00,57,9905,277661.00,
515145,HIND.NAT.GLS,B ,Q,29.40,29.40,26.60,26.60,26.60,28.00,44,5957,164287.00,
515147,HALDYN GLASS,X ,Q,25.70,26.40,24.75,24.85,24.75,26.05,81,10968,276675.00,
516003,DUROPLY     ,X ,Q,62.00,66.90,60.00,60.95,60.00,61.50,12,1129,69988.00,
516007,MANGALAM TIM,T ,Q,8.80,8.80,8.80,8.80,8.80,8.50,1,75,660.00,
516016,SHREYANS IND,B ,Q,131.65,133.40,129.00,130.85,130.85,130.20,81,3875,508739.00,
516022,STAR PAPER  ,B ,Q,94.45,94.45,91.45,91.85,91.45,92.05,46,1513,140415.00,
516030,YASH PAPERS ,X ,Q,44.45,44.45,42.65,43.05,43.05,43.75,46,6970,301759.00,
516064,ARROWGREEN  ,T ,Q,57.30,58.15,54.25,56.90,58.15,57.10,15,800,43934.00,
516072,VISHNU CHEM ,B ,Q,111.60,111.80,111.60,111.80,111.80,110.50,16,385,42995.00,
516078,JUMBO BAG   ,Z ,Q,9.93,9.93,9.02,9.03,9.03,9.46,6,2153,19686.00,
516082,N.R.AGARWAL ,B ,Q,199.00,203.95,181.10,184.00,184.00,210.35,388,8493,1603568.00,
516096,SANGAL PAPER,XT,Q,81.55,81.55,81.55,81.55,81.55,77.70,4,87,7094.00,
516106,SH.KARTHIK P,X ,Q,4.86,5.08,4.86,4.86,4.86,5.08,8,1790,8702.00,
516108,S.I.PAPER   ,XT,Q,73.55,75.95,72.00,75.95,75.95,73.50,13,1356,100527.00,
517015,VINDHYA TELE,B ,Q,905.75,930.00,901.50,905.20,903.35,907.35,116,5139,4659651.00,
517035,RUTTONSHA IN,X ,Q,34.30,37.15,34.30,37.15,37.15,35.60,5,150,5467.00,
517041,ADORWELDING ,B ,Q,305.10,305.10,301.95,304.10,302.00,302.40,16,156,47481.00,
517059,SALZER ELEC ,B ,Q,115.25,115.25,110.10,113.10,113.10,114.20,120,1665,188668.00,
517063,JETINFOTRAN ,XT,Q,33.35,36.00,32.70,35.95,36.00,34.30,11,7300,261139.00,
517080,HIGHGROUND  ,B ,Q,2.17,2.17,2.10,2.11,2.11,2.07,8,102101,214493.00,
517096,APLAB LTD.  ,XT,Q,10.50,10.50,10.50,10.50,10.50,11.05,3,300,3150.00,
517146,USHA MART.LT,B ,Q,27.55,29.25,27.50,28.30,28.30,27.60,198,37047,1052740.00,
517166,SPEL SEMICON,X ,Q,4.50,4.70,4.05,4.13,4.05,4.30,25,8302,35843.00,
517168,SUBROS LTD. ,B ,Q,208.10,212.95,195.90,199.05,196.95,212.95,224,2494,505072.00,
517174,HONEYWELL   ,A ,Q,22620.30,22620.30,22214.05,22429.35,22538.90,22378.70,27,40,895443.00,
517201,SWITCH.TECH.,X ,Q,49.40,49.40,45.90,46.10,46.10,48.05,3,250,11835.00,
517206,LUMAX IND   ,B ,Q,1036.00,1051.75,1020.10,1023.00,1023.00,1003.05,16,311,318402.00,
517214,SPICEMOBI   ,T ,Q,7.50,7.50,7.50,7.50,7.50,7.52,1,50,375.00,
517224,SUJANA INDUS,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,5,13221,2511.00,
517236,CALCOM VISIO,X ,Q,20.00,20.00,20.00,20.00,20.00,18.70,2,550,11000.00,
517271,HBL P SYS   ,B ,Q,20.35,21.65,19.60,20.00,20.00,20.65,145,25931,521395.00,
517288,GUJARATPOLY ,X ,Q,20.55,21.75,20.40,21.75,21.75,21.45,14,1745,36674.00,
517300,GUJ.IND.POW.,B ,Q,70.10,70.20,69.65,69.80,69.70,69.40,18,1168,81763.00,
517330,CMI LTD.    ,B ,Q,70.05,70.05,65.05,65.85,65.10,70.40,277,7418,496910.00,
517334,MOTHERSON SS,A ,Q,109.00,112.75,109.00,111.75,111.75,110.45,856,130193,14461350.00,
517344,MINDTECK (I),B ,Q,35.15,39.00,35.15,36.85,36.75,37.10,31,2929,110264.00,
517354,HAVELLSINDIA,A ,Q,691.20,698.75,688.40,691.70,691.70,695.25,911,29731,20596846.00,
517372,GUJ.INTRUX  ,X ,Q,71.15,74.80,68.00,73.45,73.45,79.25,17,1940,137597.00,
517380,IGARSHI MOT ,B ,Q,220.00,225.00,211.00,219.20,221.40,215.10,290,4077,893652.00,
517385,SYMPHONY    ,A ,Q,1226.60,1236.90,1220.00,1222.35,1222.35,1223.00,33,156,191574.00,
517399,VXL INSTRUM.,XT,Q,4.13,4.13,4.13,4.13,4.13,4.21,1,5,20.00,
517417,PATEL AIRTEM,X ,Q,86.50,90.00,86.50,86.75,86.75,90.00,18,1878,165372.00,
517421,BFLYGANDHI  ,B ,Q,161.90,161.90,153.00,155.15,153.00,159.85,72,1045,164794.00,
517429,ATHENAGLO   ,XT,Q,40.85,40.85,40.85,40.85,40.85,43.00,3,499,20384.00,
517437,DUTRON POLY.,XT,Q,128.50,128.50,121.85,128.50,128.50,122.40,7,487,62499.00,
517447,R.S.SOFTWARE,B ,Q,22.80,22.80,20.50,20.65,20.80,22.55,191,18125,381599.00,
517449,MAGNA ELECTR,X ,Q,172.00,172.00,172.00,172.00,172.00,172.00,1,50,8600.00,
517477,ELNET TECH. ,X ,Q,96.25,96.30,92.75,92.80,92.80,96.50,5,508,48549.00,
517481,APTL        ,XT,Q,1.90,1.90,1.85,1.85,1.85,1.90,3,204,377.00,
517494,ACCEL       ,X ,Q,5.36,6.99,5.36,6.91,6.95,5.84,41,10440,67194.00,
517498,WEBELSOLAR  ,B ,Q,20.55,20.65,20.20,20.25,20.20,20.25,28,4425,90247.00,
517500,ROTO PUMPS  ,X ,Q,136.00,140.00,133.95,138.45,138.15,135.00,200,12786,1757550.00,
517506,TTK PRESTIGE,A ,Q,6041.60,6081.75,5825.00,5844.85,5828.00,6023.85,172,359,2142920.00,
517514,DHINDIA     ,X ,Q,18.50,18.50,18.50,18.50,18.50,18.40,1,3,55.00,
517518,LEEL        ,Z ,Q,6.10,6.50,6.03,6.12,6.03,6.28,45,11855,75253.00,
517522,RAJ GLO WIR ,X ,Q,861.70,861.70,811.00,820.00,820.00,850.00,67,1665,1375789.00,
517530,SURANATP    ,B ,Q,3.80,3.99,3.80,3.99,3.99,4.00,3,2700,10298.00,
517536,ONWARD TECHN,B ,Q,63.80,66.75,62.40,65.20,65.35,62.85,64,3404,218030.00,
517544,CENTUM ELEC ,B ,Q,505.25,505.25,487.65,496.05,500.80,500.40,33,241,119321.00,
517546,ALFA TRANSFO,X ,Q,20.90,20.90,20.90,20.90,20.90,22.00,1,25,522.00,
517548,STARLITE COM,X ,Q,11.82,11.82,11.00,11.05,11.05,11.06,11,1367,15076.00,
517554,NHCFOODS    ,X ,Q,5.15,5.15,5.09,5.09,5.09,5.35,9,1859,9468.00,
517562,TRIGYN TECH ,B ,Q,50.80,51.00,48.30,48.80,48.60,50.35,71,3570,177374.00,
517569,KEI INDUST. ,A ,Q,455.15,463.80,450.55,451.95,452.00,460.15,216,2858,1310363.00,
517571,IMPPOWERS   ,B ,Q,31.90,31.90,29.30,29.30,29.30,32.55,20,2742,80472.00,
518029,GUJ.SIDH.CEM,B ,Q,17.70,18.25,17.25,17.35,17.30,16.95,53,16466,293516.00,
518091,ANJANI PORTL,B ,Q,154.70,154.70,154.70,154.70,154.70,149.20,14,136,21039.00,
519003,MODINATURAL ,X ,Q,45.00,46.85,42.45,42.70,42.70,44.65,8,903,40985.00,
519091,TASTY BITE  ,B ,Q,8400.00,8400.00,8321.10,8321.15,8321.15,8350.00,9,14,116822.00,
519105,AVT NATURAL ,B ,Q,21.75,22.00,21.70,21.85,21.85,21.80,29,1902,41483.00,
519126,HIND.FOODS  ,X ,Q,419.90,420.00,403.00,413.00,413.00,405.00,56,2513,1041149.00,
519136,NAHAR INDUST,B ,Q,26.20,27.95,25.10,27.00,27.00,26.50,68,2898,78018.00,
519156,VADILAL IND ,B ,Q,525.45,533.95,524.60,530.00,530.00,521.65,21,267,140949.00,
519183,ADF FOODS LT,B ,Q,251.75,254.30,251.00,254.25,254.25,253.95,6,338,85045.00,
519216,AJANTA SOYA ,XT,Q,20.25,21.40,20.05,20.25,20.25,21.00,15,2070,41979.00,
519230,RICHIRICH   ,XT,Q,3.60,3.60,3.60,3.60,3.60,3.60,1,8,28.00,
519248,JVL AGRO    ,Z ,Q,1.95,1.95,1.86,1.89,1.86,1.86,78,177042,343946.00,
519260,SANWARIA    ,B ,Q,5.26,5.37,4.98,5.05,5.04,5.24,420,364580,1861187.00,
519262,PRIMA AGRO L,XT,Q,9.00,9.00,9.00,9.00,9.00,9.00,3,100,900.00,
519287,MODERN DAIRI,X ,Q,3.00,3.02,2.92,2.92,2.92,3.06,3,1870,5554.00,
519295,BAMBINO AGRO,X ,Q,158.00,160.50,145.50,152.00,152.00,146.55,40,3299,522031.00,
519307,VIKAS WSP   ,X ,Q,10.85,10.85,10.42,10.48,10.48,10.96,535,307704,3251986.00,
519319,JATALIA     ,XT,Q,2.88,2.88,2.88,2.88,2.88,2.93,1,10,28.00,
519359,POONA DAL   ,X ,Q,28.40,28.40,25.80,26.20,26.20,27.05,13,1226,32151.00,
519383,ANIK INDS   ,B ,Q,8.43,8.43,8.43,8.43,8.43,8.76,1,200,1686.00,
519397,SHARAT INDUS,XT,Q,24.21,24.21,23.50,24.21,24.21,23.06,19,9900,238783.00,
519421,KSE LIMITED ,XT,Q,987.40,1030.00,970.00,970.50,970.50,987.00,24,197,194239.00,
519455,NARBADA     ,X ,Q,59.80,59.80,59.80,59.80,59.80,59.00,1,1,59.00,
519457,VIRAT CRANE ,X ,Q,25.00,25.90,23.05,23.30,23.30,22.85,14,692,15988.00,
519483,TAI INDUST. ,XT,Q,16.25,16.25,14.73,14.73,14.73,15.50,4,260,3845.00,
519491,OCEAN AGRO  ,X ,Q,18.75,18.90,17.25,18.05,18.00,17.20,15,2601,48093.00,
519552,HERITGFOOD  ,A ,Q,350.35,360.00,349.50,355.20,355.20,348.90,98,812,288766.00,
519560,NEHA INTER. ,X ,Q,1.14,1.24,1.14,1.24,1.24,1.20,4,3200,3948.00,
519566,SIMRAN FARMS,X ,Q,58.95,58.95,45.25,48.00,47.25,49.80,48,3762,179026.00,
519588,DFM FOODS   ,B ,Q,265.05,271.60,262.10,267.20,270.40,263.75,60,703,187412.00,
519600,CCL PRODUCTS,A ,Q,245.05,246.50,241.05,244.10,245.80,246.15,88,850,207162.00,
519602,KELLTONTEC  ,B ,Q,17.60,17.60,17.60,17.60,17.60,18.50,10,1689,29726.00,
519612,MAHAAN FOODS,X ,Q,15.20,15.20,15.15,15.15,15.15,14.50,3,520,7879.00,
520008,RICO AUTO   ,B ,Q,50.05,50.60,47.80,48.40,48.85,49.95,462,42405,2056233.00,
520021,OMAX AUTOS. ,B ,Q,44.30,46.50,44.30,45.65,45.35,46.05,76,2842,129357.00,
520043,MUNJAL SHOWA,B ,Q,125.50,133.05,120.30,122.30,121.60,126.20,62,1048,129449.00,
520051,JAMNA AUTO  ,A ,Q,43.70,43.95,42.10,42.25,42.35,44.00,173,29254,1255188.00,
520056,SUNDAR.CLAY ,A ,Q,2220.00,2220.00,2140.05,2169.95,2169.95,2148.20,22,109,234338.00,
520057,JTEKTINDIA  ,B ,Q,82.00,82.00,79.50,79.70,79.55,82.75,79,8579,690349.00,
520059,MUNAUTO     ,B ,Q,35.35,35.35,34.00,34.30,34.00,34.85,47,6067,210003.00,
520066,JAYBH.MARUTI,B ,Q,154.00,163.20,152.00,155.85,157.55,156.80,85,1211,190007.00,
520073,RACLGEAR    ,X ,Q,66.75,69.00,61.10,64.75,64.90,66.55,94,12394,784886.00,
520075,SAMKRG PIST.,X ,Q,107.00,108.85,101.20,101.95,101.95,107.40,62,4215,442387.00,
520086,SICAL LOG   ,B ,Q,90.60,91.30,89.75,91.30,91.30,92.65,23,474,42963.00,
520111,RATNAMNI MET,B ,Q,959.25,959.25,946.00,948.60,946.00,958.10,9,10,9496.00,
520113,VESUVIUS IND,B ,Q,1059.00,1061.00,1050.00,1053.90,1061.00,1073.00,7,16,16904.00,
520119,AUTOMOTIVE S,B ,Q,39.25,40.50,39.00,40.50,40.50,39.60,21,2195,86226.00,
520123,ABC INDIA   ,X ,Q,47.05,47.05,45.50,45.55,45.50,46.95,13,769,35545.00,
520127,BALURGHAT TE,X ,Q,4.60,4.77,4.60,4.77,4.77,4.55,7,7851,37279.00,
520131,COASTAL ROAD,P ,Q,28.00,28.00,28.00,28.00,28.00,28.00,1,100,2800.00,
520151,SHREY SH LOG,B ,Q,132.00,135.00,130.10,130.70,130.20,132.00,30,320,42234.00,
520155,STARLOG     ,X ,Q,17.10,17.10,16.10,17.10,17.10,16.30,13,2198,37390.00,
521016,INDO COUNT  ,B ,Q,31.15,31.55,30.95,31.45,31.45,31.00,54,12226,379718.00,
521018,MARAL OVERS ,B ,Q,17.00,17.00,17.00,17.00,17.00,18.00,9,301,5117.00,
521034,SOMA TEXTILE,B ,Q,2.60,2.60,2.50,2.50,2.50,2.60,4,170,426.00,
521062,OCTAVE      ,XT,Q,2.28,2.28,2.28,2.28,2.28,2.28,2,350,798.00,
521064,TRIDENT     ,A ,Q,56.40,56.50,54.15,54.50,54.50,57.30,472,43969,2410626.00,
521070,ALOK INDS.  ,B ,Q,3.00,3.04,2.92,3.04,3.04,2.90,173,1425624,4323822.00,
521097,AMARJOTHI SP,X ,Q,71.80,71.80,68.75,69.40,69.40,69.70,30,1840,127925.00,
521105,OLYMPIA IND.,X ,Q,9.22,10.14,9.22,10.14,10.14,9.66,8,1349,13642.00,
521109,NAGREEKA EXP,B ,Q,14.95,15.50,14.00,15.05,15.50,14.40,8,120,1800.00,
521113,SUDITI IND. ,X ,Q,20.00,20.50,19.25,19.50,19.25,20.55,31,9452,189287.00,
521131,SBFL        ,X ,Q,3.61,3.61,3.61,3.61,3.61,3.80,2,400,1444.00,
521151,DHANLXMI FAB,X ,Q,22.25,22.25,20.15,20.15,20.15,21.20,3,310,6267.00,
521163,ZODIAC CLOTH,B ,Q,212.30,218.00,212.25,217.60,218.00,218.80,7,456,97028.00,
521178,SRI RAMK.MIL,X ,Q,12.40,12.40,12.40,12.40,12.40,12.92,1,20,248.00,
521180,SUPER SPIN. ,B ,Q,5.00,5.00,4.69,4.69,4.69,4.90,2,110,519.00,
521182,SEASONS FUR.,XT,Q,1.13,1.13,1.13,1.13,1.13,1.18,1,240,271.00,
